name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Polonnaruwa,2019-02-23,30.8,21.8,25.8,33.5,21.8,26.6,20.8,75.2,0,0,0,,0,0,31.7,13.3,82.7,1011.8,64.2,20,257,22.1,9,,2019-02-23T06:21:36,2019-02-23T18:17:16,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-02-24,31.2,21.3,25.9,34.2,21.3,26.8,21.1,76.9,0,0,0,,0,0,30.2,13.7,83.7,1010.6,64.3,20,259.7,22.4,8,,2019-02-24T06:21:15,2019-02-24T18:17:20,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-02-25,31.2,22.4,26.8,36.2,22.4,28.9,23,80.6,0.3,100,8.33,rain,0,0,28.1,12.6,97.4,1010.2,30.7,20,245.9,21.2,9,,2019-02-25T06:20:54,2019-02-25T18:17:23,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-02-26,31.7,23.2,27.5,39.2,23.2,30.1,23.9,81.7,0.022,100,4.17,rain,0,0,24.1,10.8,105.4,1009.8,52.9,20,229.7,19.8,8,,2019-02-26T06:20:32,2019-02-26T18:17:26,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-02-27,31.6,24.1,27.2,36.2,24.1,29.3,23.8,82.7,0.52,100,8.33,rain,0,0,19.8,7.2,148.6,1009.4,85.2,19.8,197.5,17.1,8,,2019-02-27T06:20:09,2019-02-27T18:17:29,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-02-28,33.2,23.2,27.3,37.3,23.2,29.2,23.3,80.2,0.8,100,20.83,rain,0,0,22,8.6,205.5,1009.9,85.2,19.8,223.8,19.3,8,,2019-02-28T06:19:45,2019-02-28T18:17:30,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-01,32.6,23.3,27.4,37.7,23.3,29.4,23.1,78.7,0,0,0,,0,0,27,12.6,103.4,1010.1,83.9,19.7,250.7,21.6,8,,2019-03-01T06:19:21,2019-03-01T18:17:32,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-02,32.6,22.8,27.2,36.4,22.8,28.9,22.7,77.9,0,0,0,,0,0,32,14.4,84.8,1010.5,62.9,20,257.6,22.2,8,,2019-03-02T06:18:57,2019-03-02T18:17:33,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-03,31.6,24.4,27.5,36.5,24.4,29.6,23.6,80.1,0.034,100,4.17,rain,0,0,32,15.8,59.7,1010.2,75.8,20,217.1,18.7,8,,2019-03-03T06:18:32,2019-03-03T18:17:33,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-04,32,22.8,27,37.4,22.8,28.9,23.2,80.6,0.3,100,8.33,rain,0,0,26.6,12.6,107.7,1009.8,75.6,20,230.6,19.8,9,,2019-03-04T06:18:06,2019-03-04T18:17:33,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-05,33.7,23.6,28,38.6,23.6,30.8,23.6,79,0,0,0,,0,0,20.2,10.4,135,1009.5,70.2,20,264.6,22.9,9,,2019-03-05T06:17:40,2019-03-05T18:17:33,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-06,34.3,24.7,28.7,39.9,24.7,32.1,24.2,78.2,0.7,100,16.67,rain,0,0,25.9,10.1,222.6,1009.9,35.7,20.2,275.7,23.8,10,,2019-03-06T06:17:13,2019-03-06T18:17:32,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-07,33.9,23.6,28.4,39.5,23.6,31.9,24.2,79.6,0,0,0,,0,0,24.1,10.4,145.9,1009.4,47.8,20,295,25.4,10,,2019-03-07T06:16:46,2019-03-07T18:17:31,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-08,34.4,24.4,28.5,39.5,24.4,31.4,24.1,78.7,0,0,0,,0,0,25.2,12.6,120.8,1010.8,37.4,20,284.3,24.6,10,,2019-03-08T06:16:19,2019-03-08T18:17:30,0.06,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-09,34.4,24.4,28.4,38.7,24.4,31.2,23.8,77.9,0.991,100,4.17,rain,0,0,25.6,13,84.6,1012.3,32.6,20,273.6,23.7,10,,2019-03-09T06:15:51,2019-03-09T18:17:28,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-10,33.6,24.1,27.9,35.3,24.1,29.4,22.4,74.3,0.1,100,4.17,rain,0,0,26.6,12.6,103,1012.7,24.2,20,293.1,25.4,10,,2019-03-10T06:15:22,2019-03-10T18:17:26,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-11,33.3,22.4,27.4,35.2,22.4,28.2,21.3,72.3,0,0,0,,0,0,29.9,13.7,92.6,1013.2,28,20,294.3,25.2,10,,2019-03-11T06:14:54,2019-03-11T18:17:23,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-12,32.8,22.6,26.8,34.5,22.6,27.5,20.7,71.7,0,0,0,,0,0,28.4,11.9,91.9,1013.3,54.9,20,280.7,24,10,,2019-03-12T06:14:25,2019-03-12T18:17:21,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-13,32.1,21.4,26.9,34.4,21.4,28,21,72.2,0,0,0,,0,0,27,13.3,88.4,1013,77.1,19.9,235.7,20.4,8,,2019-03-13T06:13:55,2019-03-13T18:17:18,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-14,33.8,22.5,27.8,36.7,22.5,29.1,21.3,70.2,0,0,0,,0,0,32,14.4,86.9,1013,56.6,20,280.8,24.3,10,,2019-03-14T06:13:26,2019-03-14T18:17:14,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-15,32.4,21.2,27,34.9,21.2,28.3,21.4,73.3,0,0,0,,0,0,32.4,14,95.8,1012.8,75.3,20,249.8,21.5,8,,2019-03-15T06:12:56,2019-03-15T18:17:11,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-16,32.8,22.8,27.8,36.8,22.8,30.1,22.8,75.5,0.6,100,16.67,rain,0,0,33.8,15.5,87.7,1012.4,39.5,19.8,247.6,21.4,9,,2019-03-16T06:12:26,2019-03-16T18:17:07,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-17,31.6,24.2,27.5,37,24.2,29.8,23.4,79.2,0.5,100,12.5,rain,0,0,35.6,16.9,100,1012.3,53.2,20,219.7,19.1,9,,2019-03-17T06:11:56,2019-03-17T18:17:03,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-18,32.3,23.9,27.8,37.8,23.9,30.2,23.4,78,0.298,100,8.33,rain,0,0,34.6,14.4,107.1,1012.1,69.5,20,240.3,20.6,9,,2019-03-18T06:11:25,2019-03-18T18:16:59,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-19,34.2,23.1,27.9,36.6,23.1,29.6,22.2,73.5,1.693,100,4.17,rain,0,0,28.4,13,108.4,1010.6,55.3,20,272.8,23.4,10,,2019-03-19T06:10:54,2019-03-19T18:16:55,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-20,34,23.1,28,36.7,23.1,29.9,22.3,73.8,0,0,0,,0,0,26.3,13,116.1,1010.8,37.7,20,290.2,25,10,,2019-03-20T06:10:23,2019-03-20T18:16:50,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-21,32.9,23.9,27.3,38.1,23.9,29.6,23.4,80.5,9,100,4.17,rain,0,0,32.4,14.4,117.8,1011.7,42.1,19.5,249.5,21.5,9,,2019-03-21T06:09:52,2019-03-21T18:16:46,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-22,33.6,24.5,28.2,39,24.5,30.9,23.8,78.5,4.308,100,12.5,rain,0,0,31.3,12.6,99.2,1011.8,31.1,19.7,278.8,24.2,10,,2019-03-22T06:09:21,2019-03-22T18:16:41,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-23,33.1,24.8,28.3,41.5,24.8,31.8,24.4,80.2,0.761,100,8.33,rain,0,0,28.8,10.8,107.9,1011.5,46.8,19.6,246,21.1,8,,2019-03-23T06:08:50,2019-03-23T18:16:37,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-24,34.7,23.9,28.4,36.8,23.9,29.9,22.5,73.8,0.106,100,4.17,rain,0,0,22,10.4,115.3,1010.9,26.1,19.7,299.7,25.8,10,,2019-03-24T06:08:19,2019-03-24T18:16:32,0.6,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-25,34.6,21.6,27.7,36.1,21.6,28.6,21,70.6,0,0,0,,0,0,36,16.2,102.4,1010.4,15,20,310,26.7,10,,2019-03-25T06:07:48,2019-03-25T18:16:27,0.64,Clear,Clear conditions throughout the day.,clear-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-26,34.1,22.2,27.5,37.6,22.2,28.7,21.6,73.4,0,0,0,,0,0,31,12.6,98,1012,21.6,20,287.8,24.8,10,,2019-03-26T06:07:16,2019-03-26T18:16:22,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-27,34.7,21.4,27.8,36.7,21.4,29.1,21.3,71.5,0,0,0,,0,0,25.2,13.3,102.3,1013,19.7,20,305.3,26.2,10,,2019-03-27T06:06:45,2019-03-27T18:16:17,0.7,Clear,Clear conditions throughout the day.,clear-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-28,35.5,22.6,28.5,35.2,22.6,29.1,20.3,66.2,0,0,0,,0,0,24.8,9,120.1,1012.5,9.7,20,321.3,27.7,10,,2019-03-28T06:06:14,2019-03-28T18:16:12,0.75,Clear,Clear conditions throughout the day.,clear-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-29,35.7,20.6,28.2,36.2,20.6,29,20.4,67.1,0,0,0,,0,0,24.8,9.4,127.8,1010.6,56.9,20,318.8,27.5,10,,2019-03-29T06:05:42,2019-03-29T18:16:07,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-30,36.1,22.7,28.5,37.1,22.7,29.9,21.3,68.8,0,0,0,,0,0,21.6,7.9,126,1010.7,9.2,19.8,308.4,26.7,10,,2019-03-30T06:05:11,2019-03-30T18:16:02,0.8,Clear,Clear conditions throughout the day.,clear-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-03-31,37,23.5,29.3,37.1,23.5,31.2,21.5,67.1,0,0,0,,0,0,31.7,14.4,208.5,1010.9,4.6,19.8,320.2,27.6,10,,2019-03-31T06:04:40,2019-03-31T18:15:58,0.83,Clear,Clear conditions throughout the day.,clear-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-04-01,36.2,23,29.2,37,23,31,21.9,68,0,0,0,,0,0,31.7,13.7,73.3,1010.9,8.6,20,300,26,10,,2019-04-01T06:04:09,2019-04-01T18:15:53,0.87,Clear,Clear conditions throughout the day.,clear-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-04-02,35.8,26.1,29.9,38.6,26.1,32.8,22.7,67.9,0,0,0,,0,0,28.1,12.6,82.7,1010.6,19.6,20,295.7,25.5,10,,2019-04-02T06:03:38,2019-04-02T18:15:48,0.9,Clear,Clear conditions throughout the day.,clear-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-04-03,35.1,24.3,29,37.4,24.3,31.3,22.7,71.4,0,0,0,,0,0,32,15.1,109.5,1010.5,15.3,20,300,26,10,,2019-04-03T06:03:08,2019-04-03T18:15:44,0.93,Clear,Clear conditions throughout the day.,clear-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-04-04,35.8,23.4,28.6,36.3,23.4,29.4,20.9,67.6,0,0,0,,0,0,27.7,13,115,1011.9,9.5,20,315.2,27.3,10,,2019-04-04T06:02:37,2019-04-04T18:15:39,0.96,Clear,Clear conditions throughout the day.,clear-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-04-05,36.4,23.8,29,38.7,23.8,31.1,21.9,67.7,0,0,0,,0,0,32.4,15.5,109.7,1011.7,62.5,20,293.9,25.4,10,,2019-04-05T06:02:07,2019-04-05T18:15:35,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-04-06,36.1,24.1,29.2,38.8,24.1,31.3,22.1,68.5,0,0,0,,0,0,26.6,13.7,72.9,1011,18.9,20,304.5,26.2,10,,2019-04-06T06:01:37,2019-04-06T18:15:31,0.03,Clear,Clear conditions throughout the day.,clear-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-04-07,36.5,24.8,29.8,40.4,24.8,32.6,22.7,68,0.199,100,4.17,rain,0,0,23.8,13,125.5,1010.5,17.1,19.8,288.7,24.9,10,,2019-04-07T06:01:07,2019-04-07T18:15:27,0.07,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-04-08,37,24.5,30.1,40.1,24.5,32.9,22.8,68.1,0.265,100,4.17,rain,0,0,22.3,8.3,125.6,1009.4,32,20,279.8,24.1,9,,2019-04-08T06:00:37,2019-04-08T18:15:23,0.1,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-04-09,35.9,24.8,29.2,41.9,24.8,32.6,23.9,75.4,3.761,100,8.33,rain,0,0,20.9,11.5,72.7,1009.9,35.2,19.7,255.5,22,9,,2019-04-09T06:00:08,2019-04-09T18:15:19,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-04-10,35.8,25.1,29.6,40.7,25.1,33.6,24.1,73.9,5.305,100,12.5,rain,0,0,21.6,12.2,94.7,1010.3,38.6,20,272.5,23.4,9,,2019-04-10T05:59:38,2019-04-10T18:15:16,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-04-11,35.9,25.7,30,39.7,25.7,34,24.2,73.7,11.557,100,16.67,rain,0,0,19.4,8.6,135.9,1009.9,56.4,19.8,273.9,23.6,9,,2019-04-11T05:59:10,2019-04-11T18:15:13,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-04-12,36.8,25.9,30.2,40.9,25.9,34.3,24.1,72,0.05,100,4.17,rain,0,0,28.1,14.8,105.1,1009.1,24.4,19.4,299.4,25.8,10,,2019-04-12T05:58:41,2019-04-12T18:15:10,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2019-04-13,36.4,25.5,29.6,40.9,25.5,33.1,24.2,75.1,13.436,100,8.33,rain,0,0,26.3,13,111.1,1009.5,56.7,19.5,284.3,24.5,9,,2019-04-13T05:58:13,2019-04-13T18:15:07,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
