name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Anuradhapura,2015-01-11,29.1,20.1,24.1,31.4,20.1,24.5,19.4,76.1,0.1,100,4.17,rain,0,0,37.1,16.9,41.2,1013.4,39.4,20,150.4,13.1,6,,2015-01-11T06:25:56,2015-01-11T18:06:16,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-01-12,29.1,20.3,24.2,29.9,20.3,24.5,18.8,72.9,0,0,0,,0,0,32.4,14.4,38.9,1012.7,49.8,18.8,160.8,14,6,,2015-01-12T06:26:14,2015-01-12T18:06:46,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-01-13,29.3,18.5,24,31.7,18.5,24.6,19.3,76.3,0,0,0,,0,0,33.8,15.8,27,1012.2,29.4,20,203.9,17.9,7,,2015-01-13T06:26:30,2015-01-13T18:07:16,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-01-14,28.9,21,24.8,31.1,21,25.5,21.3,82.4,0.385,100,4.17,rain,0,0,30.6,13.7,40.9,1012.1,61.8,20,165.4,14.2,6,,2015-01-14T06:26:46,2015-01-14T18:07:45,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-01-15,29.7,20.4,25.2,31.6,20.4,25.9,20.4,76.2,0,0,0,,0,0,27,10.8,40.7,1012.4,35.9,20,188.2,16.1,8,,2015-01-15T06:27:01,2015-01-15T18:08:14,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-01-16,31.1,20.7,25.5,34.3,20.7,26.6,21.8,81.2,0.4,100,16.67,rain,0,0,24.8,10.1,53.2,1012.5,40.1,20,169,14.8,5,,2015-01-16T06:27:15,2015-01-16T18:08:42,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-01-17,30.7,22.5,26.2,34.2,22.5,27.2,22.2,80,0,0,0,,0,0,32,14.4,60.4,1012.9,43.3,20,187.8,16.3,7,,2015-01-17T06:27:28,2015-01-17T18:09:10,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-01-18,30.1,22.5,25.8,33.8,22.5,26.8,22.1,81,0.001,100,4.17,rain,0,0,36,15.5,48.1,1013.5,28,18.8,181.4,15.6,6,,2015-01-18T06:27:40,2015-01-18T18:09:38,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-01-19,30.2,22.2,25.1,31.9,22.2,25.7,20.7,78,0,0,0,,0,0,34.6,15.8,49.4,1013.3,31.3,20,244,21,9,,2015-01-19T06:27:51,2015-01-19T18:10:05,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-01-20,31.1,20.2,25,32.9,20.2,25.8,20.5,78,0,0,0,,0,0,31.7,13,48.3,1014.7,24.4,20,250.2,21.6,8,,2015-01-20T06:28:01,2015-01-20T18:10:31,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-01-21,30.5,21.7,25.4,31.8,21.7,26,20.8,77.6,0,0,0,,0,0,31,13.3,46.4,1015.9,24.7,18.8,215.4,18.5,7,,2015-01-21T06:28:10,2015-01-21T18:10:57,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-01-22,30.9,18.6,24.8,32.7,18.6,25.6,20.9,80.8,0,0,0,,0,0,23.4,11.5,47.6,1015.7,39.5,20,227.5,19.6,8,,2015-01-22T06:28:18,2015-01-22T18:11:23,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-01-23,29.5,23.3,25.9,33.1,23.3,26.9,22.5,82.7,0.4,100,16.67,rain,0,0,32,14.4,60,1013.4,72.8,18.8,201,17.4,8,,2015-01-23T06:28:26,2015-01-23T18:11:48,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-01-24,31.3,23.1,26.1,34.5,23.1,27.2,22.5,81.7,0.4,100,16.67,rain,0,0,37.1,15.1,60.9,1013.1,56.1,20,207,17.9,7,,2015-01-24T06:28:32,2015-01-24T18:12:12,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-01-25,29.7,22.8,25.5,31.9,22.8,26.3,21.6,80.1,0.005,100,4.17,rain,0,0,41,18,54.4,1014.2,48.7,20,212.2,18.3,7,,2015-01-25T06:28:37,2015-01-25T18:12:36,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-01-26,27.5,22.4,24.5,30,22.4,24.9,21.7,84.7,2.721,100,16.67,rain,0,0,37.1,16.9,51.2,1013.7,68.8,20,163.8,14.2,6,,2015-01-26T06:28:42,2015-01-26T18:12:59,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-01-27,30.7,20.4,25.2,32.9,20.4,26,20.8,77.8,0,0,0,,0,0,33.1,14.8,63.7,1012.2,62.8,20,204.3,17.8,8,,2015-01-27T06:28:45,2015-01-27T18:13:21,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-01-28,28.9,22.7,25.5,32.3,22.7,26.2,22.2,82.7,0.8,100,16.67,rain,0,0,36,15.8,52,1011.1,73.4,20,181.2,15.7,6,,2015-01-28T06:28:47,2015-01-28T18:13:43,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-01-29,29.1,23.1,25.6,33.2,23.1,26.5,22.6,84,0.159,100,8.33,rain,0,0.4,33.5,15.8,55.7,1011.7,91,20,135.4,11.9,5,,2015-01-29T06:28:49,2015-01-29T18:14:05,0.3,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-01-30,30.3,23.5,26.1,33.6,23.5,27,21.8,78.2,0.002,100,4.17,rain,0,0,34.2,15.8,55.6,1013.5,80.1,20,143,12.3,5,,2015-01-30T06:28:49,2015-01-30T18:14:25,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-01-31,30.5,22.3,25.8,32.7,22.3,26.4,20.1,72.1,0,0,0,,0,0,33.8,15.1,44.3,1013.7,49.6,20,226.3,19.5,7,,2015-01-31T06:28:48,2015-01-31T18:14:45,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-01,30.8,20.2,25.4,34.5,20.2,26.5,21.4,79.7,0,0,0,,0,0,35.6,15.5,40.3,1013.4,41,20,207,18.1,7,,2015-02-01T06:28:46,2015-02-01T18:15:05,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-02,29.3,23,25.6,32.4,23,26.6,22.2,82.1,0.002,100,4.17,rain,0,0,41.8,19.1,43.9,1014.1,74.8,20,181.1,15.6,6,,2015-02-02T06:28:44,2015-02-02T18:15:23,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-03,27.4,23.3,24.5,30.4,23.3,24.6,22.7,90.3,11.8,100,16.67,rain,0,0,40,16.2,45.6,1015.2,94.1,18.7,91.6,7.9,5,,2015-02-03T06:28:40,2015-02-03T18:15:41,0.48,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-04,28.2,22.4,25,31.3,22.4,26,22.9,88.4,0.612,100,25,rain,0,0,43.9,19.4,50.7,1014.7,80.9,20,174.5,15.3,6,,2015-02-04T06:28:36,2015-02-04T18:15:59,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-05,28.6,23.2,25.2,32.1,23.2,25.9,23.1,88.5,41.923,100,29.17,rain,0,0,37.8,17.6,52.9,1013.5,90.9,20,171.6,14.9,6,,2015-02-05T06:28:30,2015-02-05T18:16:15,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-06,29.9,23.4,25.7,33.6,23.4,26.7,22.6,84.2,0.693,100,12.5,rain,0,0,33.8,16.6,53.7,1013.5,81.3,20,170,14.6,6,,2015-02-06T06:28:23,2015-02-06T18:16:31,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-07,29.3,22,25.5,32.5,22,26.5,22.3,83.3,0.002,100,4.17,rain,0,0,33.5,16.6,41.8,1013.2,67.4,20,184.1,16,6,,2015-02-07T06:28:16,2015-02-07T18:16:47,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-08,30.2,22.2,25.5,33.2,22.2,26.6,22.2,82.8,0.3,100,12.5,rain,0,0,32,15.5,45.3,1012.5,44.1,20,193.3,16.8,7,,2015-02-08T06:28:08,2015-02-08T18:17:01,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-09,27.7,23.3,24.7,30.8,23.3,24.9,22.8,89.9,25.276,100,29.17,rain,0,0,36.7,16.6,61.4,1012.6,69.2,17.6,148.8,12.9,6,,2015-02-09T06:27:58,2015-02-09T18:17:15,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-10,29.7,22.6,25.4,34.3,22.6,26.4,23.2,88.2,6.339,100,16.67,rain,0,0,33.8,15.5,56.8,1012.9,79.1,20,159.4,13.7,7,,2015-02-10T06:27:48,2015-02-10T18:17:29,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-11,30.3,23,25.5,33.9,23,26.4,23,86.9,15.884,100,16.67,rain,0,0,32,14,50.1,1012.2,73.1,20,173.7,15.2,7,,2015-02-11T06:27:37,2015-02-11T18:17:41,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-12,31,22.9,26.1,35.7,22.9,27.6,22.7,82.5,0.015,100,4.17,rain,0,0,29.5,13,50.6,1011.9,56.3,20,168.6,14.6,6,,2015-02-12T06:27:25,2015-02-12T18:17:53,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-13,32.3,23.2,26.3,37.2,23.2,27.6,23.3,84.5,2.887,100,4.17,rain,0,0,29.5,13.3,62.5,1012.1,62.3,20,195.5,16.9,8,,2015-02-13T06:27:12,2015-02-13T18:18:05,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-14,31,22.9,26.4,33.4,22.9,27.3,22.2,79.3,0,0,0,,0,0,29.5,14.8,74.2,1011.5,55.4,20,250.5,21.6,9,,2015-02-14T06:26:58,2015-02-14T18:18:15,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-15,31.1,20.9,25.4,31.3,20.9,25.7,19.6,73,0,0,0,,0,0,29.9,14.8,78.1,1011.8,28.5,20,280.3,24.2,10,,2015-02-15T06:26:43,2015-02-15T18:18:25,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-16,30.4,19.7,24.7,31.1,19.7,25,19.1,73.3,0,0,0,,0,0,35.3,15.8,75,1012.8,34.1,20,282.4,24.4,9,,2015-02-16T06:26:28,2015-02-16T18:18:35,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-17,31,19.6,24.5,31.1,19.6,24.8,19,74.3,0,0,0,,0,0,31,14,63,1012.7,56.6,20,261.6,22.7,9,,2015-02-17T06:26:11,2015-02-17T18:18:43,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-18,30.4,18.4,24.5,31,18.4,24.7,18.6,72.6,0,0,0,,0,0,28.8,12.2,75.7,1012.4,63.4,20,270.6,23.4,9,,2015-02-18T06:25:54,2015-02-18T18:18:51,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-19,30.4,18.5,24.6,31.3,18.5,24.9,18.9,73.2,0,0,0,,0,0,25.2,11.2,76.5,1011.6,37.7,20,286,24.8,10,,2015-02-19T06:25:36,2015-02-19T18:18:59,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-20,30.6,18.4,24.9,32.2,18.4,25.5,19.9,75.5,0,0,0,,0,0,33.8,14.4,69.7,1011.7,17.2,20,246.3,21.3,9,,2015-02-20T06:25:18,2015-02-20T18:19:06,0.04,Clear,Clear conditions throughout the day.,clear-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-21,31.5,20.4,25.5,33.9,20.4,26.3,20.8,76.9,0.2,100,8.33,rain,0,0,37.8,15.8,53.1,1011.8,22.8,18.8,229.9,20,7,,2015-02-21T06:24:58,2015-02-21T18:19:12,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-22,31.3,21.4,25.6,34.1,21.4,26.7,21.6,79.5,0.3,100,8.33,rain,0,0,37.1,16.9,53.9,1012.1,23.1,20,214.8,18.6,7,,2015-02-22T06:24:38,2015-02-22T18:19:18,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-23,29.8,21.7,25.3,32.6,21.7,26.1,22.1,82.9,0.066,100,8.33,rain,0,0,38.5,13.3,54.7,1012.6,70.8,20,166.5,14.5,7,,2015-02-23T06:24:17,2015-02-23T18:19:23,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-24,29.3,23.6,25.6,33.8,23.6,26.7,23.1,86.5,21.265,100,25,rain,0,0,31.7,12.6,61.7,1011.6,76.6,19.4,140.5,12.2,5,,2015-02-24T06:23:56,2015-02-24T18:19:28,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-25,31.3,23.1,26.4,37.3,23.1,28,23.4,84.7,0.011,100,12.5,rain,0,0,27.4,10.1,81.6,1010.5,62.3,20,200.7,17.4,8,,2015-02-25T06:23:34,2015-02-25T18:19:32,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-26,31.5,23.5,26.4,36.2,23.5,27.8,23.3,84.5,30.566,100,8.33,rain,0,0,29.9,13,102.2,1009.8,63.1,20,168.3,14.6,6,,2015-02-26T06:23:11,2015-02-26T18:19:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-27,32.1,22.8,25.9,36.3,22.8,27.2,23,85.2,2.963,100,4.17,rain,0,0,28.4,9.4,115.3,1010.3,77.5,20,206.3,17.9,8,,2015-02-27T06:22:47,2015-02-27T18:19:38,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-02-28,32.3,21.9,26.7,35.9,21.9,28.2,22.2,77.9,0.053,100,4.17,rain,0,0,19.1,9.7,100.4,1010.5,43.9,20,238.7,20.6,9,,2015-02-28T06:22:23,2015-02-28T18:19:41,0.31,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-03-01,32.8,23.7,27.3,36.1,23.7,29.1,23,78.5,0.2,100,8.33,rain,0,0,27.7,11.9,108.6,1010.9,37.5,20,222.5,19.1,8,,2015-03-01T06:21:59,2015-03-01T18:19:43,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-03-02,32.6,23.6,27.3,36.8,23.6,29.2,23.2,79.7,1.3,100,25,rain,0,0,31,12.6,89.2,1011.8,39.4,20,221.6,19.2,8,,2015-03-02T06:21:33,2015-03-02T18:19:45,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-03-03,32.6,22.8,27.5,34.9,22.8,28.7,22,74.5,0,0,0,,0,0,21.6,10.1,84.6,1011.3,9.4,20,271.3,23.5,9,,2015-03-03T06:21:08,2015-03-03T18:19:46,0.42,Clear,Clear conditions throughout the day.,clear-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-03-04,33,23.1,26.7,38.7,23.1,28.2,23.1,82.4,14.188,100,12.5,rain,0,0,28.1,9.2,176.1,1011.6,38.4,20,244.5,21.2,9,,2015-03-04T06:20:41,2015-03-04T18:19:47,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-03-05,32.8,23.1,27.5,38.1,23.1,29.9,23.3,79.4,0.005,100,4.17,rain,0,0,26.6,11.2,89.8,1011.7,34.8,20,247.2,21.3,9,,2015-03-05T06:20:14,2015-03-05T18:19:47,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-03-06,33.3,23.9,28,36.7,23.9,30.1,23.2,77,0.3,100,12.5,rain,0,0,30.6,12.2,83.9,1012.7,29.5,20,242.6,21,8,,2015-03-06T06:19:47,2015-03-06T18:19:47,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-03-07,32.3,22.5,27.3,35.2,22.5,28.5,22.1,75.3,0,0,0,,0,0,32.4,15.5,79.4,1012.6,20.4,20,270.1,23.3,10,,2015-03-07T06:19:19,2015-03-07T18:19:46,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-03-08,32.3,22.7,27.2,36.1,22.7,28.6,21.9,74.1,0,0,0,,0,0,32,14,89.6,1013.3,21,20,264.2,22.6,9,,2015-03-08T06:18:51,2015-03-08T18:19:46,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-03-09,32.4,22,26.7,35.8,22,27.8,21.9,76.5,0,0,0,,0,0,30.6,13.3,72.1,1013.8,53.1,20,242.1,20.9,8,,2015-03-09T06:18:23,2015-03-09T18:19:44,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-03-10,32,21.6,26.4,34.1,21.6,27.1,21,74.3,0,0,0,,0,0,28.8,13,59,1013.5,25.4,20,259.6,22.5,9,,2015-03-10T06:17:54,2015-03-10T18:19:43,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-03-11,31.5,20.9,26.3,33.2,20.9,27,21,74.5,0,0,0,,0,0,34.6,16.2,69.2,1013,45.9,20,280.2,24.4,9,,2015-03-11T06:17:24,2015-03-11T18:19:41,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-03-12,31.1,22.5,26.3,36,22.5,28,23.1,83,3.947,100,8.33,rain,0,0,38.2,16.2,64.8,1012.7,49.1,20,200.8,17.4,7,,2015-03-12T06:16:55,2015-03-12T18:19:39,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-03-13,31.3,23.5,26.4,36,23.5,27.7,23.4,84.3,0.016,100,4.17,rain,0,0,34.6,15.5,79.9,1012.7,86.5,20,167.5,14.5,7,,2015-03-13T06:16:25,2015-03-13T18:19:37,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-03-14,30.8,23.3,25.8,35.6,23.3,26.7,23.2,85.9,2.237,100,16.67,rain,0,0,36,14,102.2,1014,82,20,149.6,12.9,7,,2015-03-14T06:15:55,2015-03-14T18:19:34,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
Anuradhapura,2015-03-15,31.8,22.9,26.5,36.9,22.9,27.9,23.2,83.4,5.68,100,29.17,rain,0,0,34.9,14.8,96.7,1013.8,80.9,20,235.4,20.3,8,,2015-03-15T06:15:24,2015-03-15T18:19:31,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43424099999,43421099999,43415099999,43422099999,remote"
